gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot
Acropora1018,777.8051597568344,0.25553391168434875,0.06046446754467652,4.2261831131736605,2.3768859649943613e-5,0.01717259128915926,NA
Acropora10546,323.6349124163887,-0.3774474470215028,0.1045782819075442,-3.609233582123651,3.071029922615887e-4,0.0656573662639266,Spermatogenesis-associated C-terminus
Acropora1057,70.48570395443411,-0.9264375197684056,0.2471254245970372,-3.7488555508970998,1.7764336014364544e-4,0.04960475499928098,DNA binding
Acropora10881,102.91830686496655,-0.4270671335200299,0.11121292271839829,-3.8400855141754033,1.2299146138402552e-4,0.04588108913663738,DBH-like monooxygenase protein 1
Acropora109,3404.8982067468673,-0.38382826229019074,0.10247329901508721,-3.7456417035395675,1.7993324646550947e-4,0.04960475499928098,unfolded protein binding
Acropora1092,49.88519853285656,-0.6229830087053382,0.15833168044557105,-3.9346706038372288,8.331087438040277e-5,0.03956248138257415,sodium potassium-transporting ATPase subunit
Acropora10967,134.82055833842207,-0.45094119001644806,0.12697230279553687,-3.5514925703332114,3.830528069499599e-4,0.07330126636163906,NA
Acropora11017,425.1207539768755,0.45432260803924746,0.13108879122288064,3.465762433241116,5.287302409332654e-4,0.08792028577804584,NA
Acropora11335,24.847417024152318,-0.8200960945209714,0.23326986822815732,-3.5156537822486755,4.386726259896039e-4,0.079922337910732,NA
Acropora11405,15.45940389308592,-1.2391388813667372,0.34089578727724545,-3.634949235553222,2.780353781794448e-4,0.061972311102294966,NA
Acropora1163,85.51973248908656,-0.818281278322773,0.1885657193614822,-4.339501798596384,1.428060981602344e-5,0.01150797449482012,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)"
Acropora11895,163.46107992400906,-0.425154889863186,0.11777036395348806,-3.6100329114300407,3.061581564505221e-4,0.0656573662639266,NA
Acropora12275,68.00439298290112,0.4729302085396012,0.1327014367456404,3.5638665272788637,3.654318236298004e-4,0.07330126636163906,NA
Acropora12414,54.771285619328175,0.5636733353587341,0.16123408523145763,3.495993632795198,4.7229996972183953e-4,0.08246357471343319,NA
Acropora12655,18.07301978874702,-0.8482529020992399,0.18833736323059147,-4.503901337201364,6.6717190130903355e-6,0.007721894576027459,factor iib
