gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot
Pseudodiploria165292,4.7949087424358785,1.0502157698717989,0.29965427671397266,3.5047581545924524,4.5702223987687305e-4,0.05684455493454459,NA
Pseudodiploria165438,2.0814683168297496,-2.2310037593741368,0.6426798948870871,-3.4714074255677523,5.177378125742126e-4,0.06294802475495304,negative regulation of cell growth
Pseudodiploria165997,24.511712445904248,0.699123552048582,0.2125181201341579,3.289712668299724,0.0010028973690279631,0.08598627830957226,NA
Pseudodiploria166067,319.57543626467435,0.34312653751799993,0.0942706315945866,3.6398031042544075,2.728465946141208e-4,0.04421116104655597,structural constituent of ribosome
Pseudodiploria166874,15.089076698303625,-0.7906348440569124,0.2366046971027488,-3.341585580245554,8.33013322275877e-4,0.07973302515081962,NA
Pseudodiploria167469,4.931176562768397,1.0255966108279002,0.31577306433237123,3.2478913709637833,0.0011626364856169738,0.09333857094984996,NA
Pseudodiploria168526,46.467567803760254,-0.7582123595041053,0.16402996841333287,-4.622401423583249,3.7932307940653605e-6,0.0031902877278467807,NA
Pseudodiploria168589,4.6483370699246755,-1.7507367892908352,0.5350844178651681,-3.2718889409558365,0.0010683153244082301,0.0890027606589536,NA
Pseudodiploria168627,208.39405518866533,-0.5589415811443296,0.1474052791630668,-3.7918694928558256,1.4951748553041744e-4,0.030706718946956195,-
Pseudodiploria169280,8.071881701627063,-1.393971772181546,0.31157468139198163,-4.4739571455353175,7.678513762648842e-6,0.004676479657789788,NA
Pseudodiploria170128,7.215018642632375,1.637243825697323,0.35252762395641263,4.644299380918176,3.4123244622193696e-6,0.003135908652652924,NA
Pseudodiploria170502,16.519394053750695,0.9933781553931578,0.29634958946344636,3.352048360153667,8.021600526736668e-4,0.07827486657636631,NA
Pseudodiploria171009,14.260882534641254,1.4643325303913415,0.31585669306686726,4.636066173469816,3.551023273301918e-6,0.003135908652652924,NA
Pseudodiploria171125,79.91659807253704,2.425310601495238,0.3096081165579322,7.833485208523037,4.7452869702387274e-15,8.38112584683564e-11,NA
Pseudodiploria171129,4.728514934577116,-1.8442844883666552,0.5281230222090707,-3.4921493871868154,4.791501868728201e-4,0.05918007412970453,NA
Pseudodiploria172199,56.39165438431109,-0.6147026366054685,0.17083781227782116,-3.5981649987756934,3.204702944818993e-4,0.04684476030514739,NA
Pseudodiploria173071,11.575303412439604,-1.152502476209244,0.2608290521488153,-4.418612369728226,9.933662852599769e-6,0.005316616766745974,NA
Pseudodiploria173226,1.9496786370739108,-2.3199203331677345,0.6745375489452323,-3.439275303199015,5.832737542683702e-4,0.06724300666007198,NA
Pseudodiploria173592,71.67031602762653,0.4956159913336828,0.11622648334466369,4.264225992831245,2.0059633827172414e-5,0.009084442375782542,protein heterodimerization activity
Pseudodiploria173599,522.761945392215,-0.5794498993014549,0.14906316300136654,-3.887277632074282,1.013747835114404e-4,0.02486779758859806,NA
Pseudodiploria173906,7.129805013714844,-1.1720835670412146,0.33736500378746664,-3.474229851593037,5.123219630207654e-4,0.06283771188106081,NA
Pseudodiploria174030,30.99366275874036,-1.2921154128589785,0.24949296745400223,-5.1789652672161965,2.2312000202434313e-7,4.3786060841710536e-4,NA
Pseudodiploria174889,11.857277167830986,-0.9648356277413094,0.29318471353854075,-3.290879719124498,9.987460759664655e-4,0.08598627830957226,NA
Pseudodiploria174955,6.588383705562478,-1.4043225254541025,0.357915032523161,-3.9236198478565654,8.722834081782982e-5,0.02232792689165957,NA
