gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot
Pseudodiploria165214,125.30065161370533,0.7872398649261668,0.19963686616291232,3.9433591603453895,8.03481854452887e-5,0.01773414747132298,NA
Pseudodiploria166380,2.6132574145183955,-2.4193468826993376,0.6570574082516325,-3.6820936075235653,2.3132643719886935e-4,0.03668208445406926,NA
Pseudodiploria166895,18.25784047250458,0.6725483471512836,0.2059634758929265,3.265376757871959,0.0010931856519784918,0.09017677400891266,NA
Pseudodiploria167074,28.98996436119782,-0.656899087789181,0.18418775799830642,-3.56646443242564,3.618298923163279e-4,0.04511273000918003,NA
Pseudodiploria167956,22.992667725983715,0.6446110330049718,0.172282475583296,3.7415937449384513,1.8285694280193612e-4,0.030167701482666894,NA
Pseudodiploria168212,1.77711068849387,-3.0428690522595327,0.7791348400955178,-3.9054460096874797,9.405175601019868e-5,0.019444902922969305,NA
Pseudodiploria168214,7.041949274090074,1.2253127195108569,0.27803684671582046,4.407015595178435,1.0480464489226719e-5,0.0034934168673987753,NA
Pseudodiploria168268,23.985357341047617,-0.6862981007057833,0.19513976317357187,-3.516956716275906,4.365249590842622e-4,0.05016419304912835,NA
Pseudodiploria168526,46.467567803760254,-1.0722173718667087,0.1618710035816068,-6.623900193008647,3.4984302436999137e-11,6.3488734633723e-8,NA
Pseudodiploria168627,208.39405518866533,-1.0013906702569535,0.1476928061031349,-6.780226448928565,1.1998766268469273e-11,3.2662641577151436e-8,-
Pseudodiploria168859,76.87141319968286,-0.5681945034393356,0.12847128794116464,-4.422735325106641,9.745910478244482e-6,0.003386807571088662,NA
Pseudodiploria169280,8.071881701627063,-1.1438661627024256,0.27604591834868925,-4.143753218830584,3.4166741545609834e-5,0.009148285076466318,NA
Pseudodiploria169864,107.4420752747177,-0.7217552880009219,0.21172020892571208,-3.409005175571926,6.520024271541092e-4,0.06655722276692541,NA
Pseudodiploria170431,6.683505440324805,1.0714372301485362,0.3304531323245236,3.242327353993196,0.0011855775648651225,0.09464052638868968,NA
Pseudodiploria170580,18.00992505305566,-1.2437407319610914,0.348512030199916,-3.5687167850350754,3.5873395625428373e-4,0.04511273000918003,Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine
Pseudodiploria171009,14.260882534641254,1.4109185448406714,0.3044818368384433,4.633834843781826,3.589534046527837e-6,0.0015428384100510306,NA
Pseudodiploria171125,79.91659807253704,2.0782828808379175,0.3087848195544854,6.730521545186266,1.6905601308702357e-11,3.4514898271879447e-8,NA
Pseudodiploria171308,26.801276902310807,-1.3807462175220921,0.3365527471100692,-4.102614610572531,4.085073835050224e-5,0.010425236085605518,NA
Pseudodiploria172026,8.511742539765207,-0.9962389577020756,0.30443307306219247,-3.2724399740187047,0.0010662351048098156,0.08840009120232852,NA
Pseudodiploria172040,1.7715155192545171,-2.1242392304858284,0.622967442503659,-3.409871986164593,6.499337822615609e-4,0.06655722276692541,neurogenic locus notch homolog protein
Pseudodiploria172053,2.0020577391541345,1.8193428191765946,0.507155682055037,3.587345826047864,3.3406113520239954e-4,0.0447231190267278,NA
Pseudodiploria172893,155.42194358954995,-1.0175359820347174,0.10422577058820888,-9.762806034363173,1.6259302440667534e-22,1.327815933817114e-18,Belongs to the heat shock protein 70 family
Pseudodiploria172972,2.710650330717605,-1.8529237298325083,0.5322406601847289,-3.481364481228096,4.988661496388833e-4,0.05496895712250492,positive regulation of epithelial to mesenchymal transition
Pseudodiploria173517,12.377532391864708,1.2698512843010288,0.3822521526475163,3.3220252011817673,8.936662198899938e-4,0.07932744766012646,NA
Pseudodiploria173531,215.85855523529546,-0.9981288797790892,0.2086397223636848,-4.783982975395391,1.718552464334103e-6,8.467624727674144e-4,thick ascending limb development
Pseudodiploria173599,522.761945392215,-1.0017312814541628,0.14873546550433875,-6.734986024062575,1.6394569257613345e-11,3.4514898271879447e-8,NA
Pseudodiploria173906,7.129805013714844,-1.3618158849031943,0.32718290519991594,-4.1622464476592835,3.1513197067692644e-5,0.008578417461777066,NA
Pseudodiploria173929,20.316213511377786,-0.9227807159888933,0.26671350522559184,-3.459819986274734,5.405366156099315e-4,0.057703166946124256,purine-rich negative regulatory element binding
Pseudodiploria174573,16.609109165277964,-0.7673725250522851,0.2378634768628289,-3.226104886606082,0.0012548736114980827,0.09759928903141993,NA
Pseudodiploria174658,5.205268064388636,-1.3472359581869324,0.3724034656815311,-3.617678357856773,2.9725748020251473e-4,0.042965543576528084,NA
Pseudodiploria174822,73.17320775893488,-0.5435192399737961,0.12248887070379245,-4.437294889330447,9.109645638103124e-6,0.0032345183088508334,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
Pseudodiploria175067,20.811363811280692,-0.8167129084840314,0.25306286448621984,-3.2273123523760017,0.0012495897139426179,0.09759928903141993,-
Pseudodiploria175640,2.732852698521669,2.1086048097125776,0.5195826029882902,4.058266765640918,4.9438275217465e-5,0.012422697678874705,Belongs to the AAA ATPase family
Pseudodiploria176070,21.108431047902926,0.5969236264243714,0.16837014243151774,3.545305704466942,3.921579810105256e-4,0.047008796304302776,nucleoside phosphate binding
Pseudodiploria176147,1345.8661972989623,-0.8825645452894008,0.15729404113798395,-5.61092167830556,2.012518405405117e-8,2.191364207698785e-5,NA
Pseudodiploria177399,3.4595297103008673,1.3748468296097682,0.3846965604888048,3.5738474704916894,3.517738964423117e-4,0.04511273000918003,NA
