gene,annot,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Acropora_000001,"ATP-dependent microtubule motor activity, minus-end-directed",29.11569051836684,-0.6352425768683371,0.14647066509940712,-4.336995236808741,1.4444375357230059e-5,1.7977256564994968e-4
Acropora_000006,NA,35.14653438772651,-0.3845234605083098,0.14319762592216184,-2.685264214626895,0.00724724897181861,0.031185831763615394
Acropora_000007,NA,263.5779658707055,-0.4611642838822435,0.09750520264940514,-4.729637715234849,2.249208411516317e-6,3.75551753780692e-5
Acropora_000028,NA,106.708694438307,-0.3223877753088922,0.11988623289132265,-2.689114233834822,0.007164189826981533,0.030908443570639578
Acropora_000029,positive regulation of low-density lipoprotein particle receptor biosynthetic process,58.41258643499431,-0.6067722581128321,0.10762918045127062,-5.637618493133001,1.724179616743081e-8,5.446290175343714e-7
Acropora_000030,3-hydroxy-3-methylglutaryl-coenzyme A reductase,150.48501225165637,0.27717378445124735,0.08854205268926031,3.1304196823174295,0.0017455672547085964,0.009853898962807167
Acropora_000032,unfolded protein binding,136.74937658925282,0.5681656491397602,0.10230290932250058,5.553758469846345,2.7959174036561213e-8,8.241281231022396e-7
Acropora_000038,iron ion binding,1.1605320664479648,1.9549707900842197,0.5956954900564538,3.281829093416416,0.0010313609560029925,0.006374023116533368
Acropora_000040,protein K48-linked ubiquitination,22.1139014840914,-0.6536871673792551,0.17687026398276431,-3.6958567972904466,2.1914647648025868e-4,0.0017626516405682808
Acropora_000046,NA,17.033165572819758,-0.44689152610409844,0.16898958509106154,-2.6444915280624364,0.008181375470904254,0.034297011723779074
Acropora_000048,mRNA 3'-end processing,101.67595570657204,-0.23803026456299414,0.08740165058116385,-2.7234069720680156,0.0064612409649226175,0.028437883945430446
Acropora_000050,NA,138.48841992946038,-0.6929133446795983,0.1393320287654577,-4.9731088452462195,6.588764226469455e-7,1.2941530897918094e-5
Acropora_000052,NA,5.350691304420863,-3.524296329877815,0.5941991265748084,-5.9311704986730795,3.007826741991699e-9,1.1850395863392677e-7
Acropora_000053,NA,1.817358608839867,-1.8528728596924458,0.6790142570447911,-2.728768712098222,0.006357127353143322,0.028031039508574412
Acropora_000059,NA,18.111150541445543,0.8872235543377351,0.35815990548707327,2.477171622912875,0.013242820632464868,0.04992573417990507
Acropora_000067,NA,104.93468830717998,-0.4359392261255978,0.07888614288889641,-5.526182548176764,3.272736088865185e-8,9.403023395747499e-7
Acropora_000072,positive regulation of cilium movement,133.81778447940204,-0.3975194821341902,0.08674807394417566,-4.582458884216876,4.595400836745512e-6,6.83332625455771e-5
Acropora_000077,NA,61.79316180451857,0.7181771619248921,0.14726856515787273,4.876649413641005,1.0790296302414744e-6,2.0011600163946175e-5
Acropora_000083,major facilitator superfamily,80.46295359270343,0.36890868894010426,0.13964257684375203,2.6418066558087165,0.008246511661137315,0.03449644355286211
Acropora_000086,leucine-rich repeat serine threonine-protein kinase,171.66208455867215,-0.23612086362729104,0.08900752457413359,-2.652819126888851,0.007982263179404205,0.03366480153312654
Acropora_000100,NA,503.07320126561336,0.26928571947258234,0.10586177719069986,2.5437483350339933,0.010967006853663554,0.04304326068669478
Acropora_000102,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,100.4088830436773,0.41513411747331896,0.09753954421046783,4.256059640565423,2.0806122749380905e-5,2.451129160976684e-4
Acropora_000103,NA,46.411488668588426,0.334248518663938,0.11171682738023635,2.9919263418240374,0.002772231425786059,0.014380992121376612
Acropora_000105,Extracellular calcium-sensing receptor-like,3.836478411684962,-1.6189378198423343,0.4056378092790717,-3.9910920106772725,6.576975571594382e-5,6.468007928988085e-4
Acropora_000106,radial pattern formation,1.9096482614680839,1.7434483417521054,0.5002454752846005,3.48518562963557,4.917957348197064e-4,0.003447676394067027
Acropora_000109,NA,192.4610791173694,-0.27045123476934735,0.09263127384628839,-2.9196536281918353,0.003504206262128264,0.017417041752827992
Acropora_000112,NA,105.10978125775765,0.2642537198797562,0.08462022969432759,3.1228196949395675,0.0017912744757119315,0.010052539304475841
Acropora_000119,NA,21.204589191311612,-1.2521418001478217,0.16035595031144784,-7.808514730609477,5.786583276240748e-15,1.0247944120201442e-12
Acropora_000122,NA,16.772274869371444,-1.1611454020415763,0.38269533740846284,-3.034124768555121,0.0024123463958433755,0.0128377232090128
Acropora_000123,NA,946.0823524009616,-1.2732433352441135,0.16150285408098172,-7.883720337262128,3.177750621640877e-15,6.022673678173051e-13
Acropora_000141,"D-arabinono-1,4-lactone oxidase",128.6525051081995,-0.32938889736447546,0.11633709841145123,-2.8313315516905933,0.00463546429008787,0.021896336128473658
Acropora_000146,NA,10.53048605533094,1.5931292188199833,0.5700652310048046,2.7946437217577933,0.005195694021501487,0.023971421103685914
Acropora_000148,NA,36.36813848190633,-0.5225742462730443,0.2073133338371329,-2.520697712012981,0.01171224201124536,0.04521256046006204
Acropora_000151,Tektin family,77.17502000227455,-0.6118141162785048,0.13710354026205954,-4.462423910491911,8.103770844550126e-6,1.1053666216373107e-4
Acropora_000152,NA,349.4763952934914,-1.1903907940196443,0.18467894492419204,-6.445730965748597,1.1504458029016315e-10,6.558451719655053e-9
Acropora_000154,NA,360.71671531781135,-0.17076280409742917,0.06150331117056781,-2.7764814746941155,0.0054950766457150454,0.025040183672154985
Acropora_000158,NA,10.383093878536714,-0.6863890255462425,0.2737082387410863,-2.5077397330210824,0.012150612754931362,0.046638148726780425
Acropora_000160,NA,724.0442420458897,-0.3289898415928503,0.07180570606856208,-4.5816671070502615,4.612837826497255e-6,6.854238595392875e-5
Acropora_000165,NA,17.7883330910404,-1.7303953631819255,0.19974330064522647,-8.66309587151242,4.591219671612916e-18,1.4376506119546183e-15
Acropora_000166,NA,5.020664643391245,1.5226545801986342,0.3827899543191204,3.9777809292488464,6.956141463520451e-5,6.785299885364464e-4
Acropora_000180,Rab guanyl-nucleotide exchange factor activity,33.77063332849977,0.466114074576932,0.152205004172233,3.0624096567119694,0.0021956274174130142,0.011889405007675585
Acropora_000184,Cytochrome c oxidase subunit Va,175.21482591623308,0.48763240052026563,0.14509610110308943,3.360754677851801,7.772983219224246e-4,0.005029741702143128
Acropora_000185,otolith morphogenesis,34.428883977108214,0.5398038725571731,0.14450548697823354,3.7355250921266556,1.8732389890285196e-4,0.001547552243014733
Acropora_000196,NA,26.642935549017153,-0.5436564964321967,0.16382717000547165,-3.3184757840475374,9.051017012726315e-4,0.00570148086869067
Acropora_000197,NA,3.141543474018243,-1.2976325222231122,0.47932445829517883,-2.7072111588847836,0.006785108528840635,0.029601196938258762
Acropora_000209,NA,171.00045462862352,0.9576469861503011,0.13631965778538938,7.025010198147232,2.1405061331945636e-12,1.8876643066857853e-10
Acropora_000213,Hematopoietic SH2 domain containing,369.8506131468084,-0.29188080418773416,0.08134695661727626,-3.5880974080073362,3.330998498770497e-4,0.0024944262633760286
Acropora_000221,acid phosphatase activity,46.935357511465135,0.8297201205191906,0.14259445182754818,5.818740560275396,5.92926804669824e-9,2.1494591512913113e-7
Acropora_000224,endopeptidase inhibitor activity,166.31304477854135,0.9483622527894676,0.11104775991268409,8.540129522064712,1.3407147048497443e-17,3.911434322949635e-15
Acropora_000228,serine-type endopeptidase inhibitor activity,50.791129677277226,0.5873644709575483,0.1921063783519448,3.057495935306627,0.0022319466840404188,0.012037803308881
Acropora_000242,lymphoid tissue lymphoma translocation,227.656819891993,0.5692585479671589,0.1447490313745275,3.9327278570468924,8.398730474446392e-5,7.924285015201034e-4
Acropora_000243,Belongs to the gluconokinase GntK GntV family,152.45851672597917,0.7272417269889586,0.13800792316870344,5.269565038667851,1.3674741204934876e-7,3.2719430617256135e-6
Acropora_000257,frizzled binding,5.843492333936815,-1.3414626280860016,0.30506214141162297,-4.39734220011245,1.0958450124513737e-5,1.4271746437024942e-4
Acropora_000261,zinc finger,493.3309468058757,-0.29471014589176037,0.06731894392643584,-4.377818912516081,1.1987288295982348e-5,1.530717204036611e-4
Acropora_000263,Stimulated by retinoic acid gene 6 protein homolog,48.258584777863504,-0.689144377065926,0.1502556219406189,-4.586479814633999,4.507819633054036e-6,6.735542945488624e-5
Acropora_000264,Belongs to the glycosyl hydrolase 18 family,13.500532958961534,-1.9559974860550935,0.36404789687428873,-5.3729124734664495,7.74749412728028e-8,1.983321778602106e-6
Acropora_000270,zinc finger,113.12085837885061,-0.2719732997792369,0.10212160027018187,-2.6632299049337305,0.007739451594346747,0.032862749196494644
Acropora_000285,NA,76.17425241460194,0.3694601306637325,0.13759743006889985,2.6850801681305447,0.007251241091070359,0.03119679709551298
Acropora_000293,Thrombospondin type 1 repeats,16.503036372690364,-1.4751622404000262,0.39046634305129974,-3.7779497942700235,1.5812474524271294e-4,0.0013409268018611446
Acropora_000296,carbohydrate binding,567.504824266749,-1.2080159060070506,0.2494068192813184,-4.843556040239899,1.2753572838666763e-6,2.3078198890471863e-5
Acropora_000298,NA,226.62507070321882,-1.5415530063442997,0.28068969165566465,-5.49201859623472,3.973655390282041e-8,1.1164473129055107e-6
Acropora_000301,NA,35.11088141084357,-0.675250855270711,0.1523191492259401,-4.4331317414929154,9.287407640780041e-6,1.2432696994218933e-4
Acropora_000304,NA,93.86442447731953,-0.37953746849536674,0.1129027247909413,-3.3616324955677133,7.748317315683297e-4,0.005019794420469365
Acropora_000305,maintenance of animal organ identity,78.06539336909084,-0.2969964170533334,0.11486967126252585,-2.5855076783024025,0.009723570704421456,0.03912972036500838
Acropora_000307,Sperm-tail PG-rich repeat,53.306118982768844,-0.5988878898378752,0.1512341739573053,-3.9600037092604903,7.49485992345881e-5,7.229193906529064e-4
Acropora_000310,extracellular ligand-gated ion channel activity,23.349907919394123,-1.102159398549827,0.16991374922401206,-6.486581595564433,8.780573622509447e-11,5.226255473496945e-9
Acropora_000315,NA,30.468365205087142,-0.5958336079742231,0.22028942263355086,-2.7047762931649517,0.006835040228992024,0.029779769951119514
Acropora_000324,NA,47.99360175823835,0.5450319495755811,0.21927048149531272,2.4856603855600694,0.012931130363988779,0.048947092264250446
Acropora_000325,alpha-methylacyl-CoA racemase activity,16.215790500754885,0.45679436352466274,0.17075291927929703,2.675177475457937,0.007468969977064093,0.03193244477912752
Acropora_000328,hematopoietic progenitor cell differentiation,45.76151263297097,0.4861824584152297,0.12318778948991867,3.946677348691426,7.924322996121671e-5,7.572442399566777e-4
Acropora_000331,protein auto-ADP-ribosylation,69.21131708917407,0.8375612762680499,0.1690223960531211,4.955327198206429,7.220867216784225e-7,1.4042669404666062e-5
Acropora_000334,mannosylation,54.26461789196066,0.6172042375235756,0.1292335558876363,4.775882186977904,1.7892112597674909e-6,3.090143763272295e-5
Acropora_000336,Timeless interacting protein,26.097223574549254,0.5770487386932891,0.13865169616192602,4.161858489054299,3.156679563293073e-5,3.483310451711447e-4
Acropora_000344,NA,3.566169792899693,0.8486027373265506,0.31389932809257787,2.7034232359881747,0.006862929811910331,0.029877183460837117
Acropora_000363,negative regulation of non-canonical Wnt signaling pathway,260.0568793060113,-0.5393035111797398,0.1282978722993069,-4.203526539564081,2.6278832405038522e-5,2.979101666606231e-4
Acropora_000366,"BCL (B-Cell lymphoma); contains BH1, BH2 regions",38.55620634252332,-0.6500785537975334,0.15704056328682736,-4.139558214715486,3.4797529230861547e-5,3.7818682925653646e-4
Acropora_000368,Family with sequence similarity 172 member A,80.63548766030634,0.3072302543415314,0.11766224159959086,2.611120187451874,0.009024617117851326,0.036962395605194064
Acropora_000372,ribosomal protein,1049.6821277788513,0.32263697407395137,0.09183282095032455,3.5133078863871177,4.425643261498182e-4,0.00316100655563404
Acropora_000385,microtubule depolymerization,36.35611129028227,0.33822325195589364,0.130556717427503,2.5906231300867844,0.009580234264766662,0.03869705393990437
Acropora_000387,NA,39.10194406833348,0.3167508232579188,0.10623715060287801,2.9815447935153663,0.0028679808723942077,0.014834952053854262
Acropora_000388,"phenylalanyl-tRNA synthetase 2, mitochondrial",36.68959700900247,0.33072218029319983,0.12538720036623183,2.6376071826089436,0.008349323559678294,0.03484556400046537
Acropora_000390,regulator of nonsense transcripts,26.983802608346462,-0.5975816849231671,0.17122145751601772,-3.4901097887644337,4.828221480581352e-4,0.0034024316147893245
Acropora_000391,HAD-hyrolase-like,13.16109068217762,-0.7141886142950256,0.22932984190579653,-3.11424195106888,0.0018441819359988677,0.010309287169260424
Acropora_000393,DTW,78.1858774597091,0.4593132207521722,0.12751201436075063,3.602117204836135,3.156359881343511e-4,0.0023878260362852908
Acropora_000394,protein deubiquitination involved in ubiquitin-dependent protein catabolic process,67.57697351446924,-0.3609580881143935,0.10623914844184879,-3.3975995987201277,6.797983722322546e-4,0.004515131764663415
Acropora_000395,Calcium calmodulin-dependent protein kinase,54.95824793074944,-0.5821183512293172,0.12978447992196562,-4.485269360244941,7.282187999223627e-6,1.0060035416318778e-4
Acropora_000405,NA,10.79503224031562,-1.0710364005985804,0.29732350987265177,-3.6022593741656075,3.154633664320709e-4,0.002387356040326208
Acropora_000409,NA,86.1192468034308,0.5001117727719382,0.10686127264344354,4.680009515146107,2.868616031424506e-6,4.632236022044684e-5
Acropora_000413,NA,27.070146511026728,-0.4861150765253321,0.18094440163227454,-2.686543889394504,0.007219546267981628,0.031091392598367757
Acropora_000418,Cupin-like domain,480.819366037639,0.2805793236620655,0.09780250069820923,2.8688358851667166,0.004119855044234423,0.019935853994564153
Acropora_000425,Glucose dehydrogenase C-terminus,11.367933066941632,0.6139451101079958,0.2081116270855009,2.9500759698340238,0.0031769580111261513,0.016086560765969444
Acropora_000429,alpha-galactosidase activity,32.31681987551348,0.2979347726029479,0.12010745977467428,2.480568427322364,0.013117308401822793,0.049538990618735054
Acropora_000447,snRNA transcription by RNA polymerase III,147.62168522159644,-0.7400461343720661,0.12730667120156028,-5.813097832087499,6.132719548003011e-9,2.2083923092358842e-7
Acropora_000448,LSM domain,156.99091215187596,0.8609842983935846,0.11609923908426159,7.415934033544407,1.207706040397417e-13,1.5440057224157746e-11
Acropora_000457,NA,23.28211091716347,0.6293999730131502,0.21126933291769423,2.9791355154150567,0.0028906290473732364,0.014916391496906172
Acropora_000466,NA,74.90663193584231,-0.3561663210726726,0.09474198235375841,-3.7593294147337786,1.7036939478617903e-4,0.001430191426218475
