name	term	lev	seq	value
"phosphoserine residue binding"	GO:0050815	5	Acropora_011043	0
"phosphoserine residue binding"	GO:0050815	5	Acropora_018206	1
"phosphoserine residue binding"	GO:0050815	5	Acropora_011006	0
"phosphoserine residue binding"	GO:0050815	5	Acropora_002141	1
"phosphoserine residue binding"	GO:0050815	5	Acropora_026805	0
"phosphoserine residue binding"	GO:0050815	5	Acropora_018205	0
"phosphoserine residue binding"	GO:0050815	5	Acropora_001648	0
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_008129	0
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_006889	0
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_031154	1
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_013250	0
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_024307	1
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_031073	0
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_009384	1
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_008552	0
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_014673	1
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_019398	0
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_001964	0
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_013852	0
"cyclic-nucleotide phosphodiesterase activity"	GO:0004112;GO:0004114	2	Acropora_009056	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_000396	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_003105	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_001986	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_006794	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_020551	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_006793	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_010723	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_030930	1
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_031191	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_006465	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_004903	0
"heparan sulfate proteoglycan binding"	GO:0043395	3	Acropora_021660	0
"high-affinity glutamate transmembrane transporter activity"	GO:0005283;GO:0005314;GO:0015501;GO:0017153;GO:0005368;GO:0042959;GO:0005369	6	Acropora_021482	1
"high-affinity glutamate transmembrane transporter activity"	GO:0005283;GO:0005314;GO:0015501;GO:0017153;GO:0005368;GO:0042959;GO:0005369	6	Acropora_021479	0
"high-affinity glutamate transmembrane transporter activity"	GO:0005283;GO:0005314;GO:0015501;GO:0017153;GO:0005368;GO:0042959;GO:0005369	6	Acropora_021481	0
"high-affinity glutamate transmembrane transporter activity"	GO:0005283;GO:0005314;GO:0015501;GO:0017153;GO:0005368;GO:0042959;GO:0005369	6	Acropora_008448	0
"high-affinity glutamate transmembrane transporter activity"	GO:0005283;GO:0005314;GO:0015501;GO:0017153;GO:0005368;GO:0042959;GO:0005369	6	Acropora_030942	0
"high-affinity glutamate transmembrane transporter activity"	GO:0005283;GO:0005314;GO:0015501;GO:0017153;GO:0005368;GO:0042959;GO:0005369	6	Acropora_021470	1
"high-affinity glutamate transmembrane transporter activity"	GO:0005283;GO:0005314;GO:0015501;GO:0017153;GO:0005368;GO:0042959;GO:0005369	6	Acropora_020840	1
"high-affinity glutamate transmembrane transporter activity"	GO:0005283;GO:0005314;GO:0015501;GO:0017153;GO:0005368;GO:0042959;GO:0005369	6	Acropora_021471	1
"modified amino acid binding"	GO:0072341	2	Acropora_026345	0
"modified amino acid binding"	GO:0072341	2	Acropora_027636	0
"modified amino acid binding"	GO:0072341	2	Acropora_026104	1
"modified amino acid binding"	GO:0072341	2	Acropora_011313	0
"modified amino acid binding"	GO:0072341	2	Acropora_018386	0
"modified amino acid binding"	GO:0072341	2	Acropora_005185	0
"modified amino acid binding"	GO:0072341	2	Acropora_031122	0
"modified amino acid binding"	GO:0072341	2	Acropora_016065	0
"modified amino acid binding"	GO:0072341	2	Acropora_024404	1
"modified amino acid binding"	GO:0072341	2	Acropora_014129	1
"modified amino acid binding"	GO:0072341	2	Acropora_001529	0
