gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot
Pseudodiploria167956,22.992667725983715,-0.7318929750613283,0.20596876142725593,-3.5534173725651033,3.802606321683788e-4,0.058319803814163886,NA
Pseudodiploria168268,23.985357341047617,0.8636005441656092,0.22029793660601482,3.920148129712578,8.849455786412349e-5,0.022761537737301427,NA
Pseudodiploria168526,46.467567803760254,1.0238247219561514,0.18761380230623062,5.45708636236168,4.8401097580976384e-8,7.46949938418418e-5,NA
Pseudodiploria168627,208.39405518866533,0.9074632387024457,0.17305322351662553,5.24383897775394,1.572694643261275e-7,1.94164880657037e-4,-
Pseudodiploria169280,8.071881701627063,1.0576513258140043,0.31404457805983166,3.3678381978385916,7.576004383834208e-4,0.0853209046521089,NA
Pseudodiploria171009,14.260882534641254,-1.6909708209821892,0.37286443802398095,-4.535082052725644,5.7581095468092465e-6,0.0029584670215742704,NA
Pseudodiploria171125,79.91659807253704,-1.89227958049907,0.3696570965398761,-5.119013264486169,3.0713836171294866e-7,2.9168693951600496e-4,NA
Pseudodiploria172893,155.42194358954995,0.9451758558886515,0.12014890936454732,7.8667035838075385,3.641079807732774e-15,1.4984257102089608e-11,Belongs to the heat shock protein 70 family
Pseudodiploria173531,215.85855523529546,0.8043824076755762,0.24305048543171193,3.309528085273368,9.345338977787801e-4,0.09392799698711564,thick ascending limb development
Pseudodiploria173599,522.761945392215,0.8570649787989957,0.17328876755211187,4.945877282791897,7.580170304270912e-7,5.50498721038404e-4,NA
Pseudodiploria173906,7.129805013714844,1.4434170133412072,0.36762958845854593,3.926280850769898,8.626941960116991e-5,0.02266132456161795,NA
Pseudodiploria174378,9.06043416637351,1.0299181026426483,0.28747616436601475,3.5826208580247934,3.4016415051975503e-4,0.05454112470541423,NA
Pseudodiploria174658,5.205268064388636,1.4144016868094667,0.41738575341008805,3.3887157749243895,7.022075596434315e-4,0.08115903860664805,NA
Pseudodiploria174822,73.17320775893488,0.6001689352365227,0.1430180047322184,4.196457196842151,2.7112267239818732e-5,0.009131508380558711,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
Pseudodiploria175448,8.415722446761029,-1.0298511959801904,0.30767911503896667,-3.3471599001763988,8.164410173459414e-4,0.08894929772780631,methylated histone binding
Pseudodiploria176147,1345.8661972989623,0.8452101990088898,0.18758322827393653,4.505787680413464,6.612718261180198e-6,0.0031400238327896433,NA
Pseudodiploria177792,20.01039404744127,0.9066067713202645,0.2675733197957017,3.3882554957739406,7.033870995392307e-4,0.08115903860664805,structural constituent of cuticle
Pseudodiploria178572,44.71588475978373,-0.6844214727310932,0.1830696855857995,-3.738584411400677,1.850593574134525e-4,0.03685069075204007,cysteine and glycine-rich protein
Pseudodiploria178698,100.98786507338835,0.9681121291281221,0.2895559722583475,3.343436923705906,8.274750299179675e-4,0.08894929772780631,NA
Pseudodiploria178819,18.75170763009151,-0.7116687853920468,0.19933573767091892,-3.570201679374386,3.5670648563142617e-4,0.05574554774184288,cysteine-rich protein 1
Pseudodiploria180345,23.233098383761234,-0.7631379072097068,0.2184885765561198,-3.492804609002939,4.7797610684553786e-4,0.06630441590016865,G-protein coupled receptor activity
Pseudodiploria180668,4.0918527952074,-1.5005451879890552,0.4490155738672815,-3.341855550944835,8.322035693107062e-4,0.08894929772780631,NA
Pseudodiploria181543,169.15313484609874,-0.8634144999680976,0.19371090311596897,-4.457232329618519,8.302460729001028e-6,0.0037963770429720995,procollagen-proline 4-dioxygenase activity
Pseudodiploria183007,79.33327893746481,0.953768710884565,0.2188145930475293,4.358798458553422,1.3077847958129213e-5,0.005381970363035443,transducer of ERBB2
Pseudodiploria183545,18.521724417774216,0.8193076950509269,0.23969503937668363,3.4181253695591716,6.305405547585779e-4,0.07723502704972789,NA
Pseudodiploria183667,89.40288706863701,0.7618060342058197,0.12267586039539041,6.209909853091561,5.301500492782871e-10,1.3090465016779464e-6,protein disulfide isomerase activity
Pseudodiploria183754,4.7667157564390905,-2.497167654651338,0.7497124547766064,-3.3308338933697255,8.658625316296458e-4,0.08983141861764375,NA
Pseudodiploria184094,23.042978615156613,-1.0763496022643075,0.2457955786643549,-4.379043789612311,1.1920118055290566e-5,0.005074681983124735,NA
Pseudodiploria184239,34.34470794615884,-1.1613574651207272,0.33578371428114273,-3.4586473843944487,5.428951509760416e-4,0.07207079068763667,NA
Pseudodiploria184632,6.875471397955784,-1.5222216372256454,0.4423813471143558,-3.4409715670768333,5.796294381924326e-4,0.07454276087420596,glycoside hydrolase family 63
Pseudodiploria184779,7.323648364400161,-1.5116552533890768,0.36092395110241826,-4.188292987405868,2.8106052038006728e-5,0.009131508380558711,NA
Pseudodiploria184992,16.23858666109251,-0.9782935952203702,0.28517656946695047,-3.4304837772927415,6.025059986643703e-4,0.0759034597909216,NA
Pseudodiploria185103,12.06600534488716,-1.43658102193996,0.33662641008958794,-4.2675826342848024,1.9760258404650115e-5,0.007175298537170892,NA
Pseudodiploria185156,4.484960828767521,1.587724243018876,0.4633672424043599,3.426492202556995,6.11431316518681e-4,0.07624980842161248,NA
Pseudodiploria185310,41.5120518831119,-1.1145479559984541,0.29514620077899606,-3.7762571669794993,1.592026208674633e-4,0.03388819926258106,NA
Pseudodiploria186761,13.06400937004914,-0.9890141155670235,0.24892220984997687,-3.97318550306577,7.091777519373166e-5,0.01941149435811246,"Essential component of the vacuolar proton pump (V- ATPase), a multimeric enzyme that catalyzes the translocation of protons across the membranes. Required for assembly and activity of the V-ATPase"
